code_insee, nom_commune, base_nette_commune, taux_commune, produit_commune, base_nette_syndicat, taux_syndicat, produit_syndicat, base_nette_interco, taux_interco, produit_interco, base_nette_tse, taux_tse, produit_tse
01249,"MIRIBEL ","- ","       .  ","- ","- ","    .     ","- ",8157021,"20,32",1657539,8157021,"0,914",74691
01250,"MISERIEUX ","- ","       .  ","- ","- ","    .     ","- ",82283,"22,07",18157,82283,"0,914",762
01252,"MOGNENEINS ","- ","       .  ","- ","- ","    .     ","- ",41499,"19,76",8200,"- ","      .   ","- "
01254,"MONTAGNAT ","- ","       .  ","- ","- ","    .     ","- ",549539,"22,7",124762,549539,"0,914",5013
01255,"MONTAGNIEU ",190306,"21,61",41125,"- ","    .     ","- ",190306,"4,22",8029,"- ","      .   ","- "
01257,"MONTANGES ",17073,"21,52",3672,"- ","    .     ","- ",17073,"3,15",538,17073,"0,914",159
01258,"MONTCEAUX ","- ","       .  ","- ","- ","    .     ","- ",127762,"21,46",27423,127762,"0,914",1164
01259,"MONTCET ","- ","       .  ","- ","- ","    .     ","- ",31620,"25,5",8065,31620,"0,914",294
01260,"LE MONTELLIER ","- ","       .  ","- ","- ","    .     ","- ",20074,"19,22",3858,20074,"0,914",189
01261,"MONTHIEUX ","- ","       .  ","- ","- ","    .     ","- ",127754,"20,68",26414,127754,"0,914",1164
01262,"MONTLUEL ","- ","       .  ","- ","- ","    .     ","- ",1850587,"19,85",367315,1850587,"0,914",16968
01263,"MONTMERLE SUR SAONE ","- ","       .  ","- ","- ","    .     ","- ",826892,"21,46",177474,826892,"0,914",7536
01264,"MONTRACOL ","- ","       .  ","- ","- ","    .     ","- ",60025,"25,5",15305,60025,"0,914",554
01265,"MONTREAL LA CLUSE ","- ","       .  ","- ","- ","    .     ","- ",2898310,"22,72",658484,2898310,"0,914",26505
01266,"MONTREVEL EN BRESSE ",693092,"7,46",51715,"- ","    .     ","- ",693092,"18,06",125155,693092,"0,914",6360
01267,"NURIEUX VOLOGNAT ","- ","       .  ","- ","- ","    .     ","- ",1023103,"19,95",204115,1023103,"0,914",9358
01268,"MURS ET GELIGNEUX ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","25,83","N.C. ","- ","      .   ","- "
01269,"NANTUA ","- ","       .  ","- ","- ","    .     ","- ",1180922,"21,58",254864,1180922,"0,914",10809
01271,"NATTAGES ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","24,21","N.C. ","- ","      .   ","- "
01272,"NEUVILLE LES DAMES ",108641,"19,99",21707,"- ","    .     ","- ",108641,"3,06",3319,108641,"0,914",997
01273,"NEUVILLE SUR AIN ","- ","       .  ","- ","- ","    .     ","- ",881855,"21,9",193109,881855,"0,914",8059
01274,"LES NEYROLLES ","- ","       .  ","- ","- ","    .     ","- ",638816,"19,28",123164,638816,"0,914",5840
01275,"NEYRON ","- ","       .  ","- ","- ","    .     ","- ",1564205,"20,32",317854,1564205,"0,914",14345
01276,"NIEVROZ ","- ","       .  ","- ","- ","    .     ","- ",623922,"19,85",123841,623922,"0,914",5717
01277,"NIVOLLET MONTGRIFFON ","N.C. ","9,09","N.C. ","- ","    .     ","- ","N.C. ","5,78","N.C. ","- ","      .   ","- "
01279,"ONCIEU ",5259,"15,96",839,"- ","    .     ","- ",5259,"5,78",304,"- ","      .   ","- "
01280,"ORDONNAZ ",13317,"25,08",3343,"- ","    .     ","- ",13317,"4,22",559,"- ","      .   ","- "
01281,"ORNEX ",509977,"17,92",91354,"- ","    .     ","- ",509977,"3,68",18768,509977,"0,914",4662
01282,"OUTRIAZ ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","19,54","N.C. ","N.C. ","0,914","N.C. "
01283,"OYONNAX ","- ","       .  ","- ","- ","    .     ","- ",12279989,"22,72",2789987,12279989,"0,914",112358
01284,"OZAN ",103794,"16,59",17215,"- ","    .     ","- ",103794,"8,05",8364,103794,"0,914",948
01285,"PARCIEUX ","- ","       .  ","- ","- ","    .     ","- ",85906,"22,07",18953,85906,"0,914",792
01286,"PARVES ","- ","       .  ","- ","- ","    .     ","- ",22261,"24,21",5391,"- ","      .   ","- "
01288,"PERON ",199212,"18,74",37340,"- ","    .     ","- ",199212,"3,68",7353,199212,"0,914",1839
01289,"PERONNAS ","- ","       .  ","- ","- ","    .     ","- ",1772543,"25,5",451998,1772543,"0,914",16237
01290,"PEROUGES ","- ","       .  ","- ","- ","    .     ","- ",287197,"19,22",55198,287197,"0,914",2639
01291,"PERREX ","- ","       .  ","- ","- ","    .     ","- ",171342,"20,23",34668,171342,"0,914",1573
01292,"LE PETIT ABERGEMENT ",15537,"14,47",2249,"- ","    .     ","- ",15537,"7,72",1198,"- ","      .   ","- "
01293,"PEYRIAT ","- ","       .  ","- ","- ","    .     ","- ",5826,"21,29",1243,5826,"0,914",55
01294,"PEYRIEU ","- ","       .  ","- ","- ","    .     ","- ",702286,"23,96",168265,"- ","      .   ","- "
01295,"PEYZIEUX SUR SAONE ","- ","       .  ","- ","- ","    .     ","- ",24580,"19,76",4860,"- ","      .   ","- "
01296,"PIRAJOUX ","N.C. ","15,5","N.C. ","N.C. ","1,69","N.C. ","N.C. ","5,72","N.C. ","- ","      .   ","- "
01297,"PIZAY ","- ","       .  ","- ","- ","    .     ","- ",40764,"19,85",8088,40764,"0,914",382
01298,"PLAGNE ",4191,"16,49",690,"- ","    .     ","- ",4191,"3,15",132,4191,"0,914",38
01299,"LE PLANTAY ",21211,"19,65",4163,"- ","    .     ","- ",21211,"5,1",1082,21211,"0,914",194
01300,"LE POIZAT ","- ","       .  ","- ","- ","    .     ","- ",87562,"20,43",17885,87562,"0,914",803
01301,"POLLIAT ","- ","       .  ","- ","- ","    .     ","- ",561098,"25,5",143080,561098,"0,914",5148
01302,"POLLIEU ","- ","       .  ","- ","- ","    .     ","- ",11720,"27,62",3236,"- ","      .   ","- "
01303,"PONCIN ","- ","       .  ","- ","- ","    .     ","- ",1462846,"21,9",320342,1462846,"0,914",13364
01304,"PONT D'AIN ","- ","       .  ","- ","- ","    .     ","- ",1081712,"21,9",236859,1081712,"0,914",9872
01305,"PONT DE VAUX ",1593436,"17,02",271240,"- ","    .     ","- ",1593436,"8,05",128240,1593436,"0,914",14606
01306,"PONT DE VEYLE ","- ","       .  ","- ","- ","    .     ","- ",130694,"20,23",26447,130694,"0,914",1213
01307,"PORT ","- ","       .  ","- ","- ","    .     ","- ",826257,"23,16",191363,826257,"0,914",7558
01308,"POUGNY ","N.C. ","21,67","N.C. ","- ","    .     ","- ","N.C. ","3,68","N.C. ","N.C. ","0,914","N.C. "
01309,"POUILLAT ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","23,62","N.C. ","N.C. ","0,914","N.C. "
01310,"PREMEYZEL ","- ","       .  ","- ","- ","    .     ","- ",11407,"24,91",2842,"- ","      .   ","- "
01311,"PREMILLIEU ","- ","       .  ","- ","- ","    .     ","- ",4358,"23,09",1008,"- ","      .   ","- "
01312,"PRESSIAT ","- ","       .  ","- ","- ","    .     ","- ",9479,"23,62",2237,9479,"0,914",89
01313,"PREVESSIN-MOENS ",1357349,"17,85",242264,"- ","    .     ","- ",1357349,"3,68",50000,1357349,"0,914",12440
01314,"PRIAY ","- ","       .  ","- ","- ","    .     ","- ",288021,"21,9",63050,288021,"0,914",2628
01316,"PUGIEU ","- ","       .  ","- ","- ","    .     ","- ",19562,"22,94",4486,"- ","      .   ","- "
01317,"RAMASSE ","- ","       .  ","- ","- ","    .     ","- ",18100,"22,7",4109,18100,"0,914",165
01318,"RANCE ","- ","       .  ","- ","- ","    .     ","- ",51674,"22,07",11403,51674,"0,914",475
01319,"RELEVANT ",30357,"22,66",6876,"- ","    .     ","- ",30357,"3,06",924,30357,"0,914",278
01320,"REPLONGES ","- ","       .  ","- ","- ","    .     ","- ",1776371,"19,42",344998,"- ","      .   ","- "
01321,"REVONNAS ","- ","       .  ","- ","- ","    .     ","- ",30467,"22,7",6924,30467,"0,914",279
01322,"REYRIEUX ","- ","       .  ","- ","- ","    .     ","- ",4602988,"22,07",1015880,4602988,"0,914",42104
01323,"REYSSOUZE ",88534,"15,77",13969,88534,"0,953",851,88534,"8,05",7134,88534,"0,914",813
01325,"RIGNIEUX LE FRANC ","- ","       .  ","- ","- ","    .     ","- ",77546,"19,22",14904,77546,"0,914",722
01328,"ROMANS ",49591,"16,81",8339,"- ","    .     ","- ",49591,"3,06",1517,49591,"0,914",455
01329,"ROSSILLON ","- ","       .  ","- ","- ","    .     ","- ",9189,"22,43",2063,"- ","      .   ","- "
01330,"RUFFIEU ",20488,"15,54",3180,"- ","    .     ","- ",20488,"7,72",1582,"- ","      .   ","- "
01331,"SAINT ALBAN ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","21,9","N.C. ","N.C. ","0,914","N.C. "
01332,"ST ANDRE DE BAGE ","- ","       .  ","- ","- ","    .     ","- ",219546,"19,42",42639,"- ","      .   ","- "
01333,"ST ANDRE DE CORCY ","- ","       .  ","- ","- ","    .     ","- ",1456223,"20,68",301106,1456223,"0,914",13299
01334,"ST ANDRE D HUIRIAT ","- ","       .  ","- ","- ","    .     ","- ",106316,"20,23",21507,106316,"0,914",977
01335,"ST ANDRE LE BOUCHOUX ",13783,"20,41",2812,"- ","    .     ","- ",13783,"3,06",420,"- ","      .   ","- "
01336,"ST ANDRE / VIEUX JONC ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","25,5","N.C. ","N.C. ","0,914","N.C. "
01337,"SAINT BENIGNE ",223625,"16,78",37518,"- ","    .     ","- ",223625,"8,05",17998,223625,"0,914",2047
01338,"ST BENOIT ","- ","       .  ","- ","- ","    .     ","- ",700715,"26,25",183941,"- ","      .   ","- "
01339,"ST BERNARD ","- ","       .  ","- ","- ","    .     ","- ",237323,"22,07",52377,237323,"0,914",2178
01340,"ST BOIS ","- ","       .  ","- ","- ","    .     ","- ",8983,"22,78",2047,"- ","      .   ","- "
01341,"ST CHAMP ","- ","       .  ","- ","- ","    .     ","- ",14239,"24,91",3547,"- ","      .   ","- "
01342,"STE CROIX ","- ","       .  ","- ","- ","    .     ","- ",69869,"19,85",13867,69869,"0,914",640
01343,"ST CYR / MENTHON ","- ","       .  ","- ","- ","    .     ","- ",963048,"20,23",194832,963048,"0,914",8822
01344,"ST DENIS LES BOURG ","- ","       .  ","- ","- ","    .     ","- ",2295257,"25,5",585288,2295257,"0,914",21008
01345,"ST DENIS EN BUGEY ","- ","       .  ","- ","- ","    .     ","- ",94210,"19,22",18108,94210,"0,914",885
01346,"ST DIDIER D AUSSIAT ",36944,"7,26",2687,"- ","    .     ","- ",36944,"18,06",6667,36944,"0,914",342
01347,"ST DIDIER DE FORMANS ","- ","       .  ","- ","- ","    .     ","- ",136253,"22,07",30069,136253,"0,914",1258
01348,"ST DIDIER SUR CHALARONNE ","- ","       .  ","- ","- ","    .     ","- ",837802,"19,76",165550,"- ","      .   ","- "
01349,"ST ELOI ","- ","       .  ","- ","- ","    .     ","- ",30708,"19,22",5902,30708,"0,914",288
01350,"ST ETIENNE DU BOIS ","- ","       .  ","- ","- ","    .     ","- ",664882,"23,62",157034,664882,"0,914",6095
01351,"ST ETIENNE/CHALARONNE ","- ","       .  ","- ","- ","    .     ","- ",84280,"19,76",16655,"- ","      .   ","- "
01352,"ST ETIENNE / REYSSOUZE ",38883,"15,75",6127,"- ","    .     ","- ",38883,"8,05",3131,38883,"0,914",357
01353,"STE EUPHEMIE ","- ","       .  ","- ","- ","    .     ","- ",129278,"22,07",28534,129278,"0,914",1189
01354,"ST-GENIS-POUILLY ",2735799,"18,32",501220,"- ","    .     ","- ",3502519,"23,88",255566,3502519,"0,914",32046
01354,"ST-GENIS-POUILLY                                   dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",766720,"20,2",154886,766720,"0,914",7010
01355,"ST GENIS / MENTHON ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","20,23","N.C. ","N.C. ","0,914","N.C. "
01356,"ST GEORGES / RENON ",2242,"22,63",505,"- ","    .     ","- ",2242,"3,06",67,"- ","      .   ","- "
01357,"ST-GERMAIN DE JOUX ","N.C. ","16,01","N.C. ","- ","    .     ","- ","N.C. ","3,15","N.C. ","N.C. ","0,914","N.C. "
01358,"ST GERMAIN LES PAROISSES ","- ","       .  ","- ","- ","    .     ","- ",12866,"23,58",3034,"- ","      .   ","- "
01359,"ST GERMAIN SUR RENON ","- ","       .  ","- ","- ","    .     ","- ",10732,"20,68",2220,10732,"0,914",98
01360,"ST JEAN DE GONVILLE ",175628,"16,83",29564,"- ","    .     ","- ",175628,"3,68",6479,175628,"0,914",1610
01361,"ST JEAN DE NIOST ","- ","       .  ","- ","- ","    .     ","- ",178384,"19,22",34285,178384,"0,914",1651
01362,"ST JEAN DE THURIGNEUX ","- ","       .  ","- ","- ","    .     ","- ",103051,"22,07",22740,103051,"0,914",948
01363,"ST JEAN LE VIEUX ","- ","       .  ","- ","- ","    .     ","- ",1290311,"21,9",282561,1290311,"0,914",11790
01364,"ST JEAN SUR REYSSOUZE ","- ","       .  ","- ","- ","    .     ","- ",117987,"18,36",21661,"- ","      .   ","- "
01365,"ST JEAN / VEYLE ","- ","       .  ","- ","- ","    .     ","- ",260866,"20,23",52777,260866,"0,914",2392
01366,"STE JULIE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","19,22","N.C. ","N.C. ","0,914","N.C. "
01367,"ST JULIEN / REYSSOUZE ","- ","       .  ","- ","- ","    .     ","- ",76832,"18,36",14105,"- ","      .   ","- "
01368,"ST JULIEN / VEYLE ",57900,"19,83",11481,"- ","    .     ","- ",57900,"3,09",1793,"- ","      .   ","- "
01369,"ST JUST ","- ","       .  ","- ","- ","    .     ","- ",1147437,"22,7",260474,1147437,"0,914",10482
01370,"ST LAURENT/SAONE ","- ","       .  ","- ","- ","    .     ","- ",199899,"24,98",49941,"- ","      .   ","- "
01371,"ST MARCEL ","- ","       .  ","- ","- ","    .     ","- ",42156,"20,68",8708,42156,"0,914",386
01372,"ST MARTIN DE BAVEL ","- ","       .  ","- ","- ","    .     ","- ",26057,"23,88",6222,"- ","      .   ","- "
01373,"ST MARTIN DU FRESNE ","- ","       .  ","- ","- ","    .     ","- ",1013017,"20,74",210101,1013017,"0,914",9269
01374,"ST MARTIN DU MONT ","- ","       .  ","- ","- ","    .     ","- ",256116,"21,42",54857,256116,"0,914",2353
01375,"ST MARTIN LE CHATEL ",59557,"7,26",4321,"- ","    .     ","- ",59557,"18,06",10752,59557,"0,914",541
01376,"ST MAURICE DE BEYNOST ","- ","       .  ","- ","- ","    .     ","- ",8037700,"20,32",1633272,8037700,"0,914",73510
01378,"ST MAURICE DE GOURDANS ","- ","       .  ","- ","- ","    .     ","- ",245752,"19,22",47235,245752,"0,914",2278
01379,"ST MAURICE DE REMENS ","- ","       .  ","- ","- ","    .     ","- ",19894,"19,22",3824,19894,"0,914",186
01380,"ST NIZIER LE BOUCHOUX ","- ","       .  ","- ","- ","    .     ","- ",50491,"18,36",9267,50491,"0,914",459
01381,"ST NIZIER LE DESERT ",64230,"18,03",11578,"- ","    .     ","- ",64230,"5,1",3276,"- ","      .   ","- "
01382,"STE OLIVE ","- ","       .  ","- ","- ","    .     ","- ",21200,"20,68",4383,21200,"0,914",193
01383,"ST PAUL DE VARAX ","- ","       .  ","- ","- ","    .     ","- ",158047,"20,68",32672,158047,"0,914",1444
01384,"ST RAMBERT EN BUGEY ",416479,"20,87",86889,"- ","    .     ","- ",416479,"5,78",24052,"- ","      .   ","- "
01385,"ST REMY ","- ","       .  ","- ","- ","    .     ","- ",173753,"25,5",44306,173753,"0,914",1590
01386,"ST SORLIN EN BUGEY ","- ","       .  ","- ","- ","    .     ","- ",155291,"19,22",29847,155291,"0,914",1436
01387,"ST SULPICE ",3665,"6,76",248,"- ","    .     ","- ",3665,"18,06",662,3665,"0,914",34
01388,"ST TRIVIER DE COURTES ","- ","       .  ","- ","- ","    .     ","- ",205680,"18,36",37752,"- ","      .   ","- "
01389,"ST TRIVIER / MOIGNANS ","N.C. ","18,74","N.C. ","- ","    .     ","- ","N.C. ","26,95","N.C. ",558806,"0,914",5106
01389,"ST TRIVIER / MOIGNANS                              dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","23,89","N.C. ","N.C. ","0,914","N.C. "
01390,"ST VULBAS ","- ","       .  ","- ","- ","    .     ","- ",45081647,"19,22",8664692,45081647,"0,914",412068
01391,"SALAVRE ",134197,"15,54",20851,134197,"1,78",2387,134197,"5,72",7676,"- ","      .   ","- "
01392,"SAMOGNAT ","- ","       .  ","- ","- ","    .     ","- ",327628,"24,67",80829,327628,"0,914",3000
01393,"SANDRANS ",25778,"19,19",4954,"- ","    .     ","- ",25778,"3,06",787,"- ","      .   ","- "
01396,"SAULT-BRENAZ ","- ","       .  ","- ","- ","    .     ","- ",831206,"19,22",159757,831206,"0,914",7612
01397,"SAUVERNY ",37967,"17,11",6495,"- ","    .     ","- ",37967,"3,68",1398,37967,"0,914",346
01398,"SAVIGNEUX ","- ","       .  ","- ","- ","    .     ","- ",280423,"22,07",61889,280423,"0,914",2570
01399,"SEGNY ",612243,"15,92",97463,"- ","    .     ","- ",612243,"3,68",22546,612243,"0,914",5612
01400,"SEILLONNAZ ",4569,"20,44",934,"- ","    .     ","- ",4569,"4,22",192,"- ","      .   ","- "
01401,"SERGY ",42319,"17,38",7353,"- ","    .     ","- ",42319,"3,68",1559,42319,"0,914",383
01402,"SERMOYER ",17011,"16,23",2762,"- ","    .     ","- ",17011,"8,05",1374,17011,"0,914",157
01403,"SERRIERES DE BRIORD ","N.C. ","19,45","N.C. ","- ","    .     ","- ","N.C. ","4,22","N.C. ","- ","      .   ","- "
01404,"SERRIERES / AIN ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","27,1","N.C. ","N.C. ","0,914","N.C. "
01405,"SERVAS ","- ","       .  ","- ","- ","    .     ","- ",1464639,"25,5",373483,1464639,"0,914",13391
01406,"SERVIGNAT ","- ","       .  ","- ","- ","    .     ","- ",2878,"18,36",528,2878,"0,914",26
01407,"SEYSSEL ","N.C. ","21,29","N.C. ","- ","    .     ","- ","N.C. ","3,49","N.C. ","- ","      .   ","- "
01408,"SIMANDRE ","- ","       .  ","- ","- ","    .     ","- ",85126,"23,62",20103,85126,"0,914",783
01409,"SONGIEU ",7810,"14,15",1104,"- ","    .     ","- ",7810,"7,72",603,"- ","      .   ","- "
01410,"SONTHONNAX LA MONTAGNE ","- ","       .  ","- ","- ","    .     ","- ",17537,"21,15",3710,17537,"0,914",162
01411,"SOUCLIN ","- ","       .  ","- ","- ","    .     ","- ",5689,"19,22",1094,5689,"0,914",53
01412,"SULIGNAT ",72424,"19,55",14162,"- ","    .     ","- ",72424,"3,06",2215,72424,"0,914",664
01413,"SURJOUX ","N.C. ","21,64","N.C. ","- ","    .     ","- ","N.C. ","3,15","N.C. ","N.C. ","0,914","N.C. "
01414,"SUTRIEU ",12873,"14,46",1861,"- ","    .     ","- ",12873,"7,72",993,"- ","      .   ","- "
01415,"TALISSIEU ",13366,"17,27",2308,"- ","    .     ","- ",13366,"7,72",1031,"- ","      .   ","- "
01416,"TENAY ",222925,"16,84",37530,"- ","    .     ","- ",222925,"5,78",12890,"- ","      .   ","- "
01417,"THEZILLIEU ","- ","       .  ","- ","- ","    .     ","- ",22684,"23,05",5227,"- ","      .   ","- "
01418,"THIL ","- ","       .  ","- ","- ","    .     ","- ",538804,"20,32",109485,538804,"0,914",4939
01419,"THOIRY ",2643893,"18,63",492569,"- ","    .     ","- ",2643893,"3,68",97331,2643893,"0,914",24175
01420,"THOISSEY ","- ","       .  ","- ","- ","    .     ","- ",154671,"19,76",30562,"- ","      .   ","- "
01421,"TORCIEU ",312925,"19,28",60334,"- ","    .     ","- ",312925,"5,78",18087,"- ","      .   ","- "
01422,"TOSSIAT ","- ","       .  ","- ","- ","    .     ","- ",729677,"21,42",156294,729677,"0,914",6688
01423,"TOUSSIEUX ","- ","       .  ","- ","- ","    .     ","- ",33384,"22,07",7360,33384,"0,914",315
01424,"TRAMOYES ","- ","       .  ","- ","- ","    .     ","- ",257383,"20,32",52304,257383,"0,914",2376
01425,"LA TRANCLIERE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","21,42","N.C. ","N.C. ","0,914","N.C. "
01426,"TREFFORT CUISIAT ","- ","       .  ","- ","- ","    .     ","- ",825245,"23,62",194902,825245,"0,914",7571
01427,"TREVOUX ","- ","       .  ","- ","- ","    .     ","- ",2697736,"22,07",595380,2697736,"0,914",24712
01428,"VALEINS ",5404,"16,9",913,"- ","    .     ","- ",5404,"3,06",163,"- ","      .   ","- "
01429,"VANDEINS ","- ","       .  ","- ","- ","    .     ","- ",33799,"25,5",8617,33799,"0,914",311
01430,"VARAMBON ","- ","       .  ","- ","- ","    .     ","- ",108999,"21,9",23866,108999,"0,914",993
01431,"VAUX EN BUGEY ","- ","       .  ","- ","- ","    .     ","- ",442297,"19,22",85011,442297,"0,914",4057
01432,"VERJON ",19667,"17,73",3489,19667,3,589,19667,"5,72",1127,"- ","      .   ","- "
01433,"VERNOUX ","- ","       .  ","- ","- ","    .     ","- ",7164,"18,36",1315,7164,"0,914",66
01434,"VERSAILLEUX ",29272,"16,33",4773,"- ","    .     ","- ",29272,"5,1",1494,29272,"0,914",273
01435,"VERSONNEX ",67797,"15,92",10785,"- ","    .     ","- ",67797,"3,68",2508,67797,"0,914",628
01436,"VESANCY ",43875,"19,09",8370,"- ","    .     ","- ",43875,"3,68",1620,43875,"0,914",408
01437,"VESCOURS ","- ","       .  ","- ","- ","    .     ","- ",12675,"18,36",2327,"- ","      .   ","- "
01439,"VESINES ","- ","       .  ","- ","- ","    .     ","- ",9265,"19,42",1802,"- ","      .   ","- "
01441,"VIEU D IZENAVE                                     hors de la ","- ","       .  ","- ","- ","    .     ","- ",157955,"20,13",31802,157955,"0,914",1448
01441,"VIEU D IZENAVE                                     dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","20,06","N.C. ","N.C. ","0,914","N.C. "
01442,"VIEU ","N.C. ","14,54","N.C. ","- ","    .     ","- ","N.C. ","7,72","N.C. ","- ","      .   ","- "
01443,"VILLARS LES DOMBES ","- ","       .  ","- ","- ","    .     ","- ",1398456,"20,68",289150,1398456,"0,914",12775
01444,"VILLEBOIS ","- ","       .  ","- ","- ","    .     ","- ",317714,"19,22",61063,317714,"0,914",2917
